Timestamp,Open,High,Low,Close,Volume
1499299200000,0.25181,0.25412,0.24812,0.25026,2071451.28453237
1499385600000,0.25026,0.252,0.2295,0.23085,4520903.37753932
1499472000000,0.23213,0.23274,0.2105,0.22999,17695882.20029308
1499558400000,0.2296,0.2423,0.22537,0.22575,4280737.44569378
1499644800000,0.22612,0.22755,0.1701,0.18977,12074980.24908711
1499731200000,0.1891,0.19999,0.1501,0.17711,19406588.72750506
1499817600000,0.1757,0.19712,0.165,0.1951,10386411.29536121
1499904000000,0.1957,0.21825,0.18,0.19159,7862756.49511601
1499990400000,0.19202,0.19202,0.1722,0.1837,4944476.72385826
1500076800000,0.183,0.18729,0.1716,0.17171,4339703.01928631
1500163200000,0.17171,0.17502,0.1266,0.14692,17808664.55796893
1500249600000,0.14696,0.17278,0.14469,0.17275,10068343.047705
1500336000000,0.17148,0.18999,0.16,0.1791,11138652.85483279
1500422400000,0.1802,0.1834,0.16059,0.16299,5963935.46500403
1500508800000,0.16152,0.19698,0.1592,0.19123,10661032.117656
1500595200000,0.191,0.195,0.18125,0.1838,9009486.9351148
1500681600000,0.1835,0.20498,0.1816,0.1975,6430180.15059367
1500768000000,0.1975,0.20748,0.188,0.19728,7940374.17188444
1500854400000,0.1973,0.19896,0.19,0.1911,3493302.03881088
1500940800000,0.19109,0.19304,0.16,0.17361,8840678.77397653
1501027200000,0.17361,0.1795,0.16258,0.17258,7283487.58608018
1501113600000,0.17306,0.17598,0.17011,0.1726,3931955.06010958
1501200000000,0.17211,0.1743,0.16111,0.16389,6318135.55617138
1501286400000,0.16391,0.17098,0.15502,0.17033,5573802.53914648
1501372800000,0.17072,0.17286,0.16222,0.16474,2224800.43941553
1501459200000,0.16468,0.1695,0.1583,0.1651,4592526.1192178
1501545600000,0.16529,0.185,0.16399,0.1774,10566284.86188994
1501632000000,0.1776,0.18067,0.1674,0.17191,6918247.85694458
1501718400000,0.17118,0.17774,0.1695,0.175,4672016.35512235
1501804800000,0.175,0.1774,0.1719,0.17446,5052477.13023152
1501891200000,0.17436,0.19499,0.17199,0.18494,11770921.06529584
1501977600000,0.1842,0.19138,0.179,0.18106,6964988.47069575
1502064000000,0.18095,0.1827,0.17651,0.17849,6742668.80713031
1502150400000,0.17889,0.1979,0.177,0.19785,10876565.71744096
1502236800000,0.19629,0.1975,0.1834,0.187,7204952.09690223
1502323200000,0.187,0.187,0.18148,0.18318,4470097.77926233
1502409600000,0.18315,0.188,0.17607,0.1792,7301106.4110342
1502496000000,0.1792,0.1838,0.17155,0.17204,7644527.93453471
1502582400000,0.17203,0.175,0.158,0.16652,10243774.62489939
1502668800000,0.16651,0.1805,0.16509,0.16887,6685138.74558375
1502755200000,0.16887,0.16936,0.15376,0.15899,10097796.00932095
1502841600000,0.15834,0.16117,0.15,0.16045,9573936.20733995
1502928000000,0.16035,0.16251,0.152,0.1582,5521354.16816563
1503014400000,0.1582,0.1729,0.15,0.15711,9722878.06079013
1503100800000,0.15718,0.1625,0.1485,0.15627,6477141.12217403
1503187200000,0.15278,0.16251,0.1516,0.15941,4823400.1738503
1503273600000,0.15941,0.21,0.1525,0.19674,18683360.19967627
1503360000000,0.19755,0.257,0.175,0.24124,29890516.90675983
1503446400000,0.24293,0.299,0.221,0.24661,45566234.75783242
1503532800000,0.247,0.28944,0.21501,0.21848,34037256.06757724
1503619200000,0.21838,0.23499,0.20384,0.21816,17582277.25105557
1503705600000,0.21816,0.23333,0.2066,0.2101,10570556.55581105
1503792000000,0.2101,0.21199,0.193,0.20184,11400127.87865017
1503878400000,0.20184,0.24,0.1932,0.22492,28464566.10034385
1503964800000,0.22575,0.23,0.21204,0.2217,12416285.44988731
1504051200000,0.2217,0.23488,0.22,0.23238,9715876.96690052
1504137600000,0.23269,0.267,0.228,0.26,23120792.46221185
1504224000000,0.26,0.265,0.2452,0.25383,19415250.21061818
1504310400000,0.25383,0.2545,0.223,0.22818,19101564.93207225
1504396800000,0.22823,0.24,0.221,0.23388,9758798.01321624
1504483200000,0.23388,0.234,0.197,0.21139,12695949.96040525
1504569600000,0.21139,0.22898,0.199,0.22244,9344906.06004361
1504656000000,0.22244,0.24,0.222,0.23428,9741760.52316335
1504742400000,0.23432,0.23503,0.22031,0.22981,8419513.6617405
1504828800000,0.22981,0.23171,0.207,0.2162,12250533.5952361
1504915200000,0.2162,0.2169,0.20702,0.21406,4653700.89593327
1505001600000,0.21417,0.22796,0.20459,0.22033,6876610.71576252
1505088000000,0.22033,0.22989,0.20752,0.21616,5908598.89099737
1505174400000,0.21616,0.22524,0.2058,0.21002,7588752.70248756
1505260800000,0.21002,0.21097,0.191,0.20134,12007469.65264955
1505347200000,0.20134,0.20294,0.1625,0.17266,21053135.04781321
1505433600000,0.17266,0.195,0.15,0.187,22407131.0623416
1505520000000,0.18698,0.19599,0.17765,0.18437,11965594.37287494
1505606400000,0.18437,0.188,0.17332,0.18285,6301514.97382822
1505692800000,0.183,0.19676,0.18247,0.19494,8550199.89006366
1505779200000,0.19494,0.19497,0.18404,0.18491,7091173.82698147
1505865600000,0.18497,0.18875,0.18042,0.18141,5593214.81251042
1505952000000,0.18141,0.1839,0.17,0.17111,6547123.88457553
1506038400000,0.17111,0.17771,0.16731,0.17268,4822524.44535005
1506124800000,0.17268,0.182,0.1702,0.17816,4965634.6888178
1506211200000,0.17816,0.1805,0.17422,0.17641,1916203.77151876
1506297600000,0.17641,0.18703,0.17498,0.18558,3798699.71131532
1506384000000,0.18558,0.194,0.1811,0.1885,5932564.72282427
1506470400000,0.1885,0.21499,0.187,0.21023,15214687.8167322
1506556800000,0.21023,0.21074,0.197,0.20214,9810179.45907477
1506643200000,0.20214,0.20236,0.18769,0.19641,7150714.68948173
1506729600000,0.19641,0.20636,0.19511,0.19903,6109957.44375368
1506816000000,0.19904,0.20969,0.19602,0.20735,3836907.14759376
1506902400000,0.20735,0.2094,0.2,0.20302,6497345.5234782
1506988800000,0.20302,0.20626,0.198,0.20272,4602371.45074566
1507075200000,0.20272,0.219,0.2015,0.21392,12356032.61019975
1507161600000,0.21392,0.24467,0.21361,0.2382,22523905.57289954
1507248000000,0.2382,0.244,0.23277,0.2336,11809045.65426008
1507334400000,0.2336,0.2405,0.23203,0.23873,6058353.37671458
1507420800000,0.23873,0.2799,0.23769,0.27754,18627505.71915211
1507507200000,0.279,0.27989,0.237,0.24904,19715292.15816506
1507593600000,0.24904,0.273,0.23705,0.25748,14551888.18308079
1507680000000,0.25748,0.26948,0.25305,0.263,8173434.92050026
1507766400000,0.263,0.2658,0.2459,0.2459,14024854.28056878
1507852800000,0.24588,0.265,0.235,0.25887,13641521.09946446
1507939200000,0.25887,0.268,0.25493,0.25807,7190603.58624574
1508025600000,0.256,0.2689,0.25,0.2655,7797351.66885245
1508112000000,0.2655,0.2949,0.25,0.258,26072482.86707794
1508198400000,0.25812,0.26599,0.2168,0.22889,24833597.4215396
1508284800000,0.22889,0.23623,0.1999,0.21789,20925778.59176822
1508371200000,0.21789,0.23,0.20513,0.21322,11536567.09605873
1508457600000,0.21322,0.22487,0.206,0.20866,5786923.79124124
1508544000000,0.20866,0.21094,0.1975,0.20862,8207736.40999161
1508630400000,0.20915,0.21314,0.19756,0.20099,4081340.58090276
1508716800000,0.20099,0.20212,0.1869,0.19312,8251488.72800772
1508803200000,0.19312,0.217,0.1851,0.20543,10536935.89671129
1508889600000,0.20543,0.2132,0.199,0.20323,4716176.17241567
1508976000000,0.20323,0.20678,0.2005,0.2028,3362714.44542661
1509062400000,0.2028,0.205,0.2,0.2021,3402298.46392492
1509148800000,0.2021,0.20305,0.198,0.20137,2583128.54881868
1509235200000,0.20137,0.20502,0.19643,0.20181,4405202.54534355
1509321600000,0.20181,0.205,0.2,0.2016,2373314.18449305
1509408000000,0.2016,0.20489,0.19901,0.19906,4363063.17752277
1509494400000,0.19901,0.2028,0.1903,0.1907,7618862.98109923
1509580800000,0.1907,0.20489,0.18,0.197,9065140.74517445
1509667200000,0.1998,0.2199,0.1976,0.207,10093078.93280366
1509753600000,0.207,0.20999,0.201,0.2011,3289304.90863775
1509840000000,0.2011,0.2044,0.197,0.20096,2586672.09743886
1509926400000,0.20096,0.207,0.198,0.20334,4451643.41809902
1510012800000,0.20334,0.208,0.20016,0.20578,4177519.61936527
1510099200000,0.20578,0.22365,0.20444,0.21817,6455876.43382654
1510185600000,0.21817,0.224,0.21234,0.21735,8226666.88615104
1510272000000,0.21735,0.22138,0.2,0.20379,10965787.39042559
1510358400000,0.20379,0.2135,0.201,0.21027,5877126.27012089
1510444800000,0.21027,0.21104,0.1895,0.19536,17324261.17371896
1510531200000,0.19526,0.2055,0.195,0.202,6134940.57242368
1510617600000,0.202,0.209,0.2,0.20365,7691919.8033284
1510704000000,0.20365,0.21264,0.20301,0.2086,5452938.22959672
1510790400000,0.20861,0.267,0.205,0.222,34180611.36628854
1510876800000,0.22205,0.235,0.21021,0.224,8905072.84126855
1510963200000,0.224,0.23,0.22,0.22815,5578337.89032439
1511049600000,0.22815,0.237,0.22381,0.23,5536844.07886808
1511136000000,0.23,0.25,0.22944,0.24293,9739366.30097489
1511222400000,0.23963,0.25,0.23,0.23218,8199664.87050166
1511308800000,0.23218,0.2448,0.23203,0.239,6562714.67076939
1511395200000,0.239,0.24883,0.23689,0.2413,9133029.57551259
1511481600000,0.24189,0.24489,0.2324,0.24,6945932.18346295
1511568000000,0.24,0.2499,0.2371,0.24844,6454754.0299846
1511654400000,0.24822,0.25,0.24299,0.24578,4866967.58881041
1511740800000,0.24578,0.2485,0.24211,0.245,5987811.69597716
1511827200000,0.245,0.27965,0.243,0.279,15800839.10013487
1511913600000,0.278,0.27964,0.23101,0.2387,21999575.52484801
1512000000000,0.2387,0.2499,0.22,0.24,12060847.43410888
1512086400000,0.24,0.26682,0.229,0.25345,7666406.2558017
1512172800000,0.25345,0.25345,0.24101,0.2441,4364132.84534858
1512259200000,0.2441,0.26,0.242,0.24565,5712562.7915124
1512345600000,0.24555,0.25444,0.242,0.25,5291367.36630511
1512432000000,0.25,0.25117,0.24,0.24184,9303695.50852241
1512518400000,0.24184,0.2425,0.224,0.22719,10891025.46065384
1512604800000,0.224,0.2374,0.21,0.21002,12107223.26213248
1512691200000,0.21002,0.25,0.205,0.23809,15584792.05732082
1512777600000,0.23798,0.249,0.2296,0.2373,8828545.08580535
1512864000000,0.23702,0.23997,0.2222,0.22802,4512159.46925847
1512950400000,0.22802,0.2481,0.22802,0.24336,8655421.28062577
1513036800000,0.24336,0.41,0.243,0.343,39350638.44944016
1513123200000,0.34298,0.499,0.32,0.47884,37917550.38003957
1513209600000,0.47884,0.89999,0.46,0.87,33192365.53008829
1513296000000,0.8769,0.885,0.6,0.74898,20619081.81520504
1513382400000,0.74898,0.835,0.732,0.74711,12911213.14437247
1513468800000,0.74711,0.78574,0.7,0.71884,11931190.08777886
1513555200000,0.714,0.8,0.66001,0.75102,14263053.94321504
1513641600000,0.75936,0.84,0.72814,0.74797,16884552.05462441
1513728000000,0.74797,0.76439,0.65,0.71953,15422895.93938292
1513814400000,0.71954,1.17,0.705,1.10103,39682725.79892867
1513900800000,1.10103,1.248,0.68,1.01,42191012.25479354
1513987200000,1.01,1.0949,0.95,1.0317,13551416.97632041
1514073600000,1.03,1.06,0.8575,0.9851,14992452.24579247
1514160000000,0.9851,1.061,0.95,1.00004,8114080.68747233
1514246400000,1.00004,1.0987,0.987,1.075,8986049.0051668
1514332800000,1.075,1.3,1.06436,1.20687,26339202.31746016
1514419200000,1.22505,1.298,1.15,1.279,18562225.29720611
1514505600000,1.27822,1.95,1.27101,1.95,41210145.29448455
1514592000000,1.95,2.48,1.78576,1.888,42467620.08203589
1514678400000,1.9,2.1,1.60001,1.99004,15687302.58341934
1514764800000,1.99004,2.1,1.82289,2.099,7790706.39083444
1514851200000,2.07059,2.2199,1.93,2.20755,12024619.59296149
1514937600000,2.2,2.9,2.188,2.78,19496553.26680741
1515024000000,2.78004,3.34989,2.34421,2.59715,28335088.42155686
1515110400000,2.6,3.0,2.15,2.65,24463320.02270668
1515196800000,2.65,2.82537,2.45774,2.63248,8682993.10844815
1515283200000,2.63248,2.78,2.55,2.763,5114930.03065536
1515369600000,2.758,2.758,1.61001,2.40557,14738289.78268589
1515456000000,2.39,2.50834,1.85,2.02336,15130877.45753525
1515542400000,2.04,2.1,1.6,1.94981,22899593.85309721
1515628800000,1.94999,1.96581,1.5053,1.64372,12696951.19046263
1515715200000,1.64372,1.64372,1.64372,1.64372,0.0
1515801600000,2.49,2.49,1.47391,2.02675,4941823.69316657
1515888000000,2.02998,2.08,1.8,1.851,11148089.79217901
1515974400000,1.851,1.9,1.625,1.66,13144165.51506167
1516060800000,1.66,1.7,0.837,1.18,71372907.63870347
1516147200000,1.18,1.47,0.88,1.32,78105783.28681085
1516233600000,1.32,1.748,1.23323,1.57944,63508178.16231053
1516320000000,1.57944,1.70002,1.481,1.54,33541754.37655951
1516406400000,1.54,1.64,1.49,1.57131,19748486.01636845
1516492800000,1.57131,1.579,1.301,1.3667,32801581.33561268
1516579200000,1.3667,1.42,1.13502,1.33999,39506755.56150849
1516665600000,1.34,1.47,1.18,1.34,43765206.59049575
1516752000000,1.34167,1.42,1.28589,1.35696,24598139.05822269
1516838400000,1.35696,1.37679,1.275,1.30464,15499085.46467476
1516924800000,1.30464,1.325,1.10886,1.20999,25386667.28168545
1517011200000,1.20999,1.235,1.17459,1.21204,9373233.00259888
1517097600000,1.21204,1.397,1.21,1.34587,18901307.38568609
1517184000000,1.34583,1.35641,1.24,1.25928,15261198.83123702
1517270400000,1.25928,1.26,1.0649,1.09485,27961250.63543035
1517356800000,1.095,1.14,1.001,1.1202,21820458.40314647
1517443200000,1.1202,1.13265,0.87,0.9399,32280663.17297042
1517529600000,0.9399,0.985,0.61826,0.89,65850371.08681853
1517616000000,0.89,1.01557,0.76205,0.95225,27893502.36494161
1517702400000,0.95225,0.961,0.77,0.807,14600517.39265958
1517788800000,0.807,0.831,0.621,0.672,38968329.19086939
1517875200000,0.672,0.7813,0.562,0.75703,58251825.68090635
1517961600000,0.75703,0.82618,0.6872,0.70999,28575817.38299852
1518048000000,0.70999,0.78899,0.70703,0.77837,17742749.94827957
1518134400000,0.7809,0.92899,0.7398,0.9199,26514643.61464031
1518220800000,0.919,1.22991,0.9035,1.028,61575576.04440769
1518307200000,1.0269,1.04,0.893,0.95972,26867137.01949871
1518393600000,0.95972,1.07612,0.95601,1.04007,22059475.78455805
1518480000000,1.04007,1.0477,0.966,0.98252,11067715.96512161
1518566400000,0.9831,1.155,0.9777,1.132,22950387.99667368
1518652800000,1.12875,1.145,1.07501,1.1105,17678713.78076029
1518739200000,1.1112,1.12,1.0704,1.11791,7934309.31240728
1518825600000,1.11791,1.208,1.1041,1.1812,12387971.45857505
1518912000000,1.1812,1.18201,1.051,1.07229,13221351.32992098
1518998400000,1.07229,1.1391,1.071,1.1091,6053933.32604615
1519084800000,1.1091,1.131,1.00801,1.027,7143403.41614087
1519171200000,1.025,1.0415,0.9402,0.95133,11521846.05966897
1519257600000,0.95133,1.01002,0.861,0.88896,11276680.60534718
1519344000000,0.88896,0.99,0.8501,0.93692,12081130.97852487
1519430400000,0.93876,0.97199,0.86732,0.90124,6897240.52623835
1519516800000,0.90124,0.92619,0.87646,0.90249,4800253.50081658
1519603200000,0.90249,0.95273,0.87803,0.9273,6992193.82780165
1519689600000,0.928,0.96,0.91692,0.928,5322900.30254538
1519776000000,0.928,0.94793,0.88,0.88697,5585505.95960223
1519862400000,0.88697,0.949,0.875,0.9142,6910417.35875359
1519948800000,0.9143,0.92119,0.88658,0.89958,3555182.31848755
1520035200000,0.899,0.92,0.89054,0.8973,3775247.25207664
1520121600000,0.8973,1.03098,0.885,1.00431,12463848.30388092
1520208000000,1.00838,1.09587,0.93893,0.94401,21485385.44640545
1520294400000,0.94281,0.97998,0.8916,0.90087,17198188.73621657
1520380800000,0.9018,0.91402,0.78601,0.8519,17304960.08821358
1520467200000,0.8519,0.87193,0.7923,0.8058,10783104.3669525
1520553600000,0.8058,0.84499,0.7322,0.82169,22804507.46664624
1520640000000,0.82169,0.84377,0.76547,0.77413,5875671.38361398
1520726400000,0.77413,0.8305,0.75,0.81501,7411456.71471342
1520812800000,0.81501,0.82996,0.76282,0.78,6829325.26599193
1520899200000,0.78238,0.79839,0.7601,0.7778,5152060.32933826
1520985600000,0.7778,0.78876,0.6515,0.68508,13858628.60879936
1521072000000,0.68505,0.72127,0.62516,0.68179,16142065.32630975
1521158400000,0.68179,0.70973,0.6556,0.6778,8320026.75637037
1521244800000,0.6778,0.68295,0.61327,0.62879,9493954.1833684
1521331200000,0.62879,0.67473,0.53354,0.64842,22377475.41737046
1521417600000,0.648,0.72383,0.6261,0.7197,14777937.33205478
1521504000000,0.71709,0.72,0.657,0.7005,14073419.42852898
1521590400000,0.7005,0.70985,0.66,0.67874,9980681.57621922
1521676800000,0.67866,0.69087,0.61004,0.65443,8423761.6386673
1521763200000,0.65443,0.65443,0.612,0.64,6826708.83544817
1521849600000,0.64,0.67836,0.628,0.62819,6157017.82836425
1521936000000,0.62819,0.65398,0.62101,0.63555,4076958.33952478
1522022400000,0.63555,0.64213,0.57502,0.58733,10234528.30796214
1522108800000,0.58733,0.602,0.557,0.57,8798726.34810145
1522195200000,0.56954,0.58788,0.56352,0.57239,3931117.30948972
1522281600000,0.57239,0.574,0.4976,0.5016,16473101.90436273
1522368000000,0.50174,0.52341,0.47025,0.49844,17697828.81423744
1522454400000,0.49844,0.521,0.49205,0.49841,6326914.0238024
1522540800000,0.49841,0.5056,0.45,0.4788,10548803.09676657
1522627200000,0.4788,0.50414,0.47152,0.493,8501741.53726329
1522713600000,0.49295,0.5525,0.492,0.54908,13034886.34369261
1522800000000,0.54672,0.55362,0.485,0.48963,9353525.87316409
1522886400000,0.48963,0.49699,0.47472,0.48746,6505372.09330008
1522972800000,0.48746,0.49533,0.45875,0.47389,7308516.0823508
1523059200000,0.47389,0.496,0.47,0.4851,4959290.68819347
1523145600000,0.4851,0.5006,0.48366,0.49692,3230573.01766243
1523232000000,0.49692,0.51128,0.47428,0.48727,6728603.98379546
1523318400000,0.48727,0.49344,0.47773,0.49079,3296712.84233239
1523404800000,0.49079,0.55504,0.48596,0.54124,8079753.37441115
1523491200000,0.53948,0.66575,0.50211,0.64333,25698707.71134349
1523577600000,0.64333,0.70813,0.61304,0.6416,25241904.64779069
1523664000000,0.6416,0.674,0.62247,0.6395,9710154.88670036
1523750400000,0.6395,0.69839,0.6395,0.69611,7394991.66495899
1523836800000,0.69611,0.6974,0.63639,0.66223,6477143.83250176
1523923200000,0.66223,0.68197,0.6468,0.65336,5222497.48646378
1524009600000,0.65336,0.72999,0.65164,0.7122,10238843.79233664
1524096000000,0.71285,0.78713,0.70413,0.782,12425656.63731121
1524182400000,0.783,0.94049,0.78216,0.92678,25608461.04639072
1524268800000,0.92675,0.92745,0.81,0.87,13053646.88542239
1524355200000,0.87,0.919,0.84,0.86386,10122291.26987529
1524441600000,0.86386,0.885,0.85001,0.87343,5816142.21352187
1524528000000,0.87345,0.964,0.86716,0.92001,15945114.42684489
1524614400000,0.92001,0.9266,0.76952,0.79507,28836706.35507873
1524700800000,0.79379,0.84989,0.75797,0.8488,13591823.67728774
1524787200000,0.84781,0.86221,0.80154,0.8068,8118426.5536353
1524873600000,0.8051,0.89,0.80307,0.86032,6817284.91647937
1524960000000,0.85988,0.90862,0.82507,0.8699,8467253.86640009
1525046400000,0.8699,0.875,0.81672,0.83101,5772899.93718304
1525132800000,0.83101,0.8395,0.78103,0.83556,7758854.49456405
1525219200000,0.8336,0.8749,0.82502,0.858,7224627.2489817
1525305600000,0.858,0.89,0.84,0.87344,8480558.24974614
1525392000000,0.87479,0.92472,0.85618,0.88816,8852952.37007383
1525478400000,0.88816,0.924,0.88542,0.8986,4495830.25366692
1525564800000,0.8986,0.91,0.83771,0.85994,6769977.56135402
1525651200000,0.85979,0.86291,0.80111,0.82859,8214310.15075213
1525737600000,0.82859,0.84532,0.79191,0.80581,5158147.33768036
1525824000000,0.80581,0.8156,0.76,0.79558,10817721.96156692
1525910400000,0.79558,0.80515,0.74554,0.74823,5167636.2655051
1525996800000,0.74803,0.75774,0.6501,0.67894,21754291.13034132
1526083200000,0.67894,0.708,0.631,0.684,9566509.50907018
1526169600000,0.68424,0.68939,0.676,0.67602,174179.51481581
