Timestamp,Open,High,Low,Close,Volume
1514160000000,659.4,744.0,599.99,714.95,78544.84102
1514246400000,713.12,750.0,712.56,750.0,60052.47905
1514332800000,750.0,766.05,693.18,739.89,51339.2782
1514419200000,739.89,744.93,645.88,707.89,72679.61288
1514505600000,709.5,757.87,703.0,733.99,64028.12647
1514592000000,732.9,735.0,635.82,681.06,89879.99994
1514678400000,680.01,740.0,672.86,733.98,62628.24458
1514764800000,733.01,763.55,716.8,754.99,53909.25885
1514851200000,754.99,899.5,749.06,855.28,113257.78355
1514937600000,855.13,950.01,810.0,934.03,89041.45688
1515024000000,934.03,1009.72,890.01,940.0,102894.47384
1515110400000,940.0,1045.0,930.0,959.3,97374.0163
1515196800000,958.0,1017.56,950.0,1004.11,71954.27895
1515283200000,1003.71,1125.0,999.9,1123.09,65278.81957
1515369600000,1123.09,1239.18,910.0,1133.18,158831.54798
1515456000000,1133.18,1326.5,1104.85,1291.0,118702.88684
1515542400000,1291.0,1440.0,1201.1,1247.0,160185.0129
1515628800000,1249.03,1332.49,1021.0,1138.93,194546.29387
1515715200000,1136.45,1288.5,1069.01,1253.87,93763.47261
1515801600000,1253.87,1427.01,1252.0,1388.02,75893.43201
1515888000000,1388.1,1391.89,1220.89,1347.0,98391.19585
1515974400000,1347.99,1383.13,1258.12,1271.0,69236.70476
1516060800000,1268.67,1275.01,780.0,1000.0,343889.36509
1516147200000,999.99,1075.51,755.0,1000.0,436333.67326
1516233600000,1000.0,1075.2,924.21,994.0,294545.71207
1516320000000,993.3,1079.0,941.0,1032.5,167954.11253
1516406400000,1032.5,1165.4,1031.0,1152.75,123352.58362
1516492800000,1150.37,1152.69,998.0,1049.0,175031.00789
1516579200000,1049.0,1090.15,908.0,993.0,185212.52002
1516665600000,993.0,1030.0,909.0,980.0,160159.63958
1516752000000,981.2,1074.0,953.09,1061.0,134257.7947
1516838400000,1060.34,1115.0,1030.26,1056.52,119415.93495
1516924800000,1055.29,1082.0,986.0,1051.03,145113.638
1517011200000,1051.03,1127.99,1032.2,1118.99,96894.33839
1517097600000,1118.99,1277.0,1112.0,1251.96,143510.73586
1517184000000,1251.96,1258.89,1161.65,1177.01,105292.76808
1517270400000,1177.01,1186.85,1051.0,1085.5,155278.55404
1517356800000,1084.63,1135.0,1029.0,1124.81,100372.03783
1517443200000,1125.96,1164.99,981.0,1041.94,203355.29052
1517529600000,1041.89,1047.2,783.67,922.3,377375.22874
1517616000000,923.67,998.0,851.0,971.0,160037.88129
1517702400000,971.0,975.0,789.0,823.56,186446.0316
1517788800000,821.6,862.47,634.94,697.92,365516.52899
1517875200000,697.93,798.0,570.1,779.25,648944.4204
1517961600000,779.99,849.0,714.18,754.0,356403.4441
1518048000000,753.19,786.93,751.0,781.66,10516.2619
1518134400000,781.66,882.2,781.66,877.0,95447.67289
1518220800000,876.3,911.2,800.0,851.15,214818.06768
1518307200000,851.15,857.0,768.28,808.99,189323.408
1518393600000,808.58,877.56,807.46,866.66,143586.93121
1518480000000,866.39,871.0,820.0,841.57,110305.93537
1518566400000,841.57,924.99,841.3,919.09,150342.85558
1518652800000,919.09,946.66,895.59,924.55,155637.78524
1518739200000,924.55,948.48,901.36,938.67,115540.16349
1518825600000,938.6,974.0,933.48,969.99,110091.03618
1518912000000,969.99,978.5,897.0,911.0,160129.79518
1518998400000,911.0,956.22,906.04,938.11,80099.49534
1519084800000,939.17,961.0,873.0,882.99,120056.67502
1519171200000,882.99,908.88,812.87,835.89,176200.55151
1519257600000,836.35,871.96,786.6,801.49,137561.85113
1519344000000,801.47,885.0,785.99,851.6,154507.41338
1519430400000,851.59,875.0,805.0,833.94,89311.5794
1519516800000,833.92,849.5,813.18,841.19,59431.26474
1519603200000,841.46,882.0,833.0,867.98,74911.4656
1519689600000,867.98,897.49,860.69,870.11,63487.68425
1519776000000,871.84,891.0,850.3,853.5,53620.45209
1519862400000,853.5,879.96,848.65,870.63,43785.00503
1519948800000,870.63,876.22,850.0,856.28,39436.26006
1520035200000,856.27,870.78,852.3,856.02,34170.2942
1520121600000,856.51,868.0,836.24,866.66,29735.01829
1520208000000,866.61,871.75,847.2,849.84,30567.79813
1520294400000,849.81,853.18,803.01,813.11,48658.06883
1520380800000,813.31,826.2,718.4,749.9,109013.2838
1520467200000,749.02,772.07,684.0,695.46,76312.77819
1520553600000,695.48,727.92,640.0,723.71,116545.37303
1520640000000,723.65,745.0,673.06,680.58,63012.67972
1520726400000,680.58,735.0,659.15,720.85,73967.35869
1520812800000,721.0,740.5,676.31,697.11,67732.85988
1520899200000,696.52,713.76,680.0,689.94,55735.18315
1520985600000,690.16,703.54,585.0,610.1,89904.25415
1521072000000,610.1,621.12,570.0,608.83,94426.72453
1521158400000,608.83,625.3,584.15,599.05,64720.20994
1521244800000,599.03,609.26,544.0,546.95,68022.4592
1521331200000,547.98,560.0,450.0,537.0,248817.226
1521417600000,537.39,560.0,515.8,556.88,184798.77062
1521504000000,556.88,567.87,515.0,557.0,135426.91549
1521590400000,557.0,590.52,545.11,559.17,117019.17321
1521676800000,559.15,578.6,516.0,539.92,111106.19916
1521763200000,539.78,544.72,506.71,543.03,106416.06746
1521849600000,543.2,545.99,518.63,520.22,87710.78945
1521936000000,521.17,536.0,512.0,523.74,71903.1713
1522022400000,523.95,527.67,465.56,485.0,151084.23688
1522108800000,485.0,491.55,446.0,448.5,138188.76042
1522195200000,448.5,466.0,440.14,446.67,89895.47885
1522281600000,446.07,449.43,380.0,384.0,225341.94316
1522368000000,383.87,412.04,366.0,392.43,292254.79437
1522454400000,392.4,419.4,388.52,393.92,167833.59399
1522540800000,393.93,399.91,356.9,378.58,150493.99422
1522627200000,378.58,394.87,375.0,385.05,113242.14191
1522713600000,385.0,419.08,380.13,415.01,137897.55565
1522800000000,415.0,416.5,370.0,378.16,140598.39668
1522886400000,378.15,387.03,365.61,381.22,120314.05875
1522972800000,381.56,385.91,362.54,368.89,74458.69141
1523059200000,368.89,394.75,368.28,384.51,71463.42848
1523145600000,384.51,404.05,384.0,400.4,57395.52936
1523232000000,400.4,431.99,387.1,399.44,151653.50413
1523318400000,399.25,418.68,391.4,416.07,81394.29605
1523404800000,415.53,433.54,410.38,429.52,86706.68627
1523491200000,429.9,499.0,412.88,495.67,249766.38316
1523577600000,494.3,530.0,480.22,495.11,251752.08782
1523664000000,494.69,515.0,485.58,502.68,121283.3338
1523750400000,502.68,535.0,502.51,533.88,108739.15395
1523836800000,533.88,538.0,497.31,511.46,130359.52549
1523923200000,512.09,521.2,500.02,502.56,96541.96382
1524009600000,502.56,526.99,501.12,526.09,73161.95251
1524096000000,526.49,571.61,521.03,568.14,112235.77328
1524182400000,568.14,622.17,556.5,617.09,160209.03951
1524268800000,616.8,624.5,570.23,604.87,159364.95353
1524355200000,604.87,643.49,589.0,620.92,120127.3728
1524441600000,620.67,649.11,618.02,645.09,77475.70793
1524528000000,644.58,712.99,643.76,701.58,171437.66972
1524614400000,701.16,703.3,593.83,618.0,341439.50428
1524700800000,617.73,666.19,600.0,661.51,155754.00815
1524787200000,661.51,686.82,635.73,643.46,134803.48389
1524873600000,643.41,694.9,638.76,682.86,113128.36337
1524960000000,683.5,700.49,665.28,690.85,110020.23869
1525046400000,690.85,695.3,662.2,670.78,112494.9172
1525132800000,670.78,675.6,627.58,672.0,133123.66675
1525219200000,671.99,691.99,663.0,688.56,86185.5033
1525305600000,688.55,792.08,685.39,779.0,229419.209
1525392000000,779.0,810.0,756.91,785.99,179924.40215
1525478400000,785.8,832.66,781.56,819.5,128631.18764
1525564800000,819.5,839.99,752.49,794.3,166871.16002
1525651200000,794.3,799.14,701.0,752.49,284237.06328
1525737600000,753.0,777.0,720.02,748.99,135106.19621
1525824000000,748.99,760.74,710.26,751.75,112353.37758
1525910400000,752.4,769.88,720.0,722.52,102019.29933
1525996800000,722.52,737.23,663.0,676.96,216953.54991
1526083200000,676.96,690.2,633.2,684.11,166801.07487
1526169600000,684.56,742.0,666.31,729.08,136022.39207
1526256000000,729.08,743.9,686.0,727.49,183466.9224
1526342400000,727.49,740.0,695.0,704.91,127191.21863
1526428800000,704.91,712.84,673.52,706.29,118902.46895
1526515200000,706.8,719.25,662.0,667.62,106723.38375
1526601600000,667.62,694.9,656.0,692.6,106541.66307
1526688000000,693.26,717.8,682.31,697.0,88828.85641
1526774400000,697.0,729.88,688.4,716.16,86004.7409
1526860800000,716.16,720.46,688.0,696.7,96085.15451
1526947200000,697.1,699.6,637.32,640.99,107059.5769
1527033600000,640.86,669.0,560.0,577.19,257099.77096
1527120000000,577.19,612.1,550.0,602.18,195854.62497
1527206400000,602.08,617.46,568.7,585.55,118076.26273
1527292800000,585.56,607.62,578.32,586.0,77654.12532
1527379200000,586.03,592.0,557.43,570.4,97097.26713
1527465600000,570.81,576.2,506.11,511.5,153197.83278
1527552000000,511.5,573.43,510.0,567.36,189082.83788
1527638400000,567.09,585.83,541.2,557.19,122132.2701
1527724800000,557.87,586.73,552.98,577.81,100101.52276
1527811200000,577.81,590.26,564.93,579.0,83840.84162
1527897600000,579.0,599.17,572.9,590.85,80258.14719
1527984000000,590.85,628.81,590.1,619.66,84123.33235
1528070400000,619.66,625.47,580.15,591.02,96339.44507
1528156800000,591.02,614.0,570.36,609.05,89053.74351
1528243200000,609.29,613.35,593.4,607.4,70152.92117
1528329600000,606.68,618.0,598.24,605.16,60174.1888
1528416000000,605.2,608.45,593.33,598.68,49228.00755
1528502400000,599.29,608.97,591.0,592.87,38908.0653
1528588800000,592.44,592.87,501.13,524.11,190350.58429
1528675200000,524.64,535.51,508.66,531.69,145813.07819
1528761600000,531.08,538.88,482.0,493.0,158223.14812
1528848000000,493.0,501.97,488.41,492.27,21299.74075
